Dwelling Type;Climate Zone;Construction Period;Size Factor;Heating System;Initial Age;Headcount
ID;H2;2;L;COB;10;450
ID;H2;2;L;COB;11;450
ID;H2;2;L;COB;12;450
ID;H2;2;L;COB;13;450
ID;H2;2;L;COB;14;450
ID;H2;2;L;COB;15;0
ID;H2;2;L;COB;16;0
ID;H2;2;L;COB;17;0
ID;H2;2;L;COB;18;0
ID;H2;2;L;COB;19;0
ID;H2;2;L;EHP2;0;118
ID;H2;2;L;EHP2;1;118
ID;H2;2;L;EHP2;2;118
ID;H2;2;L;EHP2;3;118
ID;H2;2;L;EHP2;4;118
ID;H2;2;L;EHP2;5;144
ID;H2;2;L;EHP2;6;144
ID;H2;2;L;EHP2;7;144
ID;H2;2;L;EHP2;8;144
ID;H2;2;L;EHP2;9;144
ID;H2;2;L;EHP2;10;131
ID;H2;2;L;EHP2;11;131
ID;H2;2;L;EHP2;12;131
ID;H2;2;L;EHP2;13;131
ID;H2;2;L;EHP2;14;131
ID;H2;2;L;EHP2;15;131
ID;H2;2;L;EHP2;16;131
ID;H2;2;L;EHP2;17;131
ID;H2;2;L;EHP2;18;131
ID;H2;2;L;EHP2;19;131
ID;H2;2;L;WB;0;327
ID;H2;2;L;WB;1;327
ID;H2;2;L;WB;2;327
ID;H2;2;L;WB;3;327
ID;H2;2;L;WB;4;327
ID;H2;2;L;WB;5;357
ID;H2;2;L;WB;6;357
ID;H2;2;L;WB;7;357
ID;H2;2;L;WB;8;357
ID;H2;2;L;WB;9;357
ID;H2;2;L;WB;10;268
ID;H2;2;L;WB;11;268
ID;H2;2;L;WB;12;268
ID;H2;2;L;WB;13;268
ID;H2;2;L;WB;14;268
ID;H2;2;L;WB;15;238
ID;H2;2;L;WB;16;238
ID;H2;2;L;WB;17;238
ID;H2;2;L;WB;18;238
ID;H2;2;L;WB;19;238
ID;H2;2;L;WPB;0;377
ID;H2;2;L;WPB;1;377
ID;H2;2;L;WPB;2;377
ID;H2;2;L;WPB;3;377
ID;H2;2;L;WPB;4;377
ID;H2;2;L;WPB;5;503
ID;H2;2;L;WPB;6;503
ID;H2;2;L;WPB;7;503
ID;H2;2;L;WPB;8;503
ID;H2;2;L;WPB;9;503
ID;H2;2;L;WPB;10;189
ID;H2;2;L;WPB;11;189
ID;H2;2;L;WPB;12;189
ID;H2;2;L;WPB;13;189
ID;H2;2;L;WPB;14;189
ID;H2;2;L;WPB;15;189
ID;H2;2;L;WPB;16;189
ID;H2;2;L;WPB;17;189
ID;H2;2;L;WPB;18;189
ID;H2;2;L;WPB;19;189
ID;H2;2;L;EHP;0;1081
ID;H2;2;L;EHP;1;1081
ID;H2;2;L;EHP;2;1081
ID;H2;2;L;EHP;3;1081
ID;H2;2;L;EHP;4;1081
ID;H2;2;L;EHP;5;416
ID;H2;2;L;EHP;6;416
ID;H2;2;L;EHP;7;416
ID;H2;2;L;EHP;8;416
ID;H2;2;L;EHP;9;416
ID;H2;2;L;EHP;10;0
ID;H2;2;L;EHP;11;0
ID;H2;2;L;EHP;12;0
ID;H2;2;L;EHP;13;416
ID;H2;2;L;EHP;14;416
ID;H2;2;L;EHP;15;0
ID;H2;2;L;EHP;16;0
ID;H2;2;L;EHP;17;0
ID;H2;2;L;EHP;18;0
ID;H2;2;L;EHP;19;0
ID;H2;3;M;ER;0;1779
ID;H2;3;M;ER;1;1779
ID;H2;3;M;ER;2;1779
ID;H2;3;M;ER;3;1779
ID;H2;3;M;ER;4;1779
ID;H2;3;M;ER;5;1779
ID;H2;3;M;ER;6;1779
ID;H2;3;M;ER;7;1779
ID;H2;3;M;ER;8;1779
ID;H2;3;M;ER;9;1779
ID;H2;3;M;ER;10;5338
ID;H2;3;M;ER;11;5338
ID;H2;3;M;ER;12;5338
ID;H2;3;M;ER;13;5338
ID;H2;3;M;ER;14;5338
ID;H2;3;M;ER;15;5338
ID;H2;3;M;ER;16;5338
ID;H2;3;M;ER;17;5338
ID;H2;3;M;ER;18;5338
ID;H2;3;M;ER;19;5338
ID;H2;3;M;GB;0;2964
ID;H2;3;M;GB;1;2964
ID;H2;3;M;GB;2;2964
ID;H2;3;M;GB;3;2964
ID;H2;3;M;GB;4;2964
ID;H2;3;M;GB;5;4446
ID;H2;3;M;GB;6;4446
ID;H2;3;M;GB;7;4446
ID;H2;3;M;GB;8;4446
ID;H2;3;M;GB;9;4446
ID;H2;3;M;GB;10;11114
ID;H2;3;M;GB;11;11114
ID;H2;3;M;GB;12;11114
ID;H2;3;M;GB;13;11114
ID;H2;3;M;GB;14;11114
ID;H2;3;M;GB;15;11114
ID;H2;3;M;GB;16;11114
ID;H2;3;M;GB;17;11114
ID;H2;3;M;GB;18;11114
ID;H2;3;M;GB;19;11114
ID;H2;3;M;CGB;0;3705
ID;H2;3;M;CGB;1;3705
ID;H2;3;M;CGB;2;3705
ID;H2;3;M;CGB;3;3705
ID;H2;3;M;CGB;4;3705
ID;H2;3;M;CGB;5;2593
ID;H2;3;M;CGB;6;2593
ID;H2;3;M;CGB;7;2593
ID;H2;3;M;CGB;8;2593
ID;H2;3;M;CGB;9;2593
ID;H2;3;M;CGB;10;1111
ID;H2;3;M;CGB;11;1111
ID;H2;3;M;CGB;12;1111
ID;H2;3;M;CGB;13;1111
ID;H2;3;M;CGB;14;1111
ID;H2;3;M;CGB;15;0
ID;H2;3;M;CGB;16;0
ID;H2;3;M;CGB;17;0
ID;H2;3;M;CGB;18;0
ID;H2;3;M;CGB;19;0
ID;H2;3;M;OB;0;398
ID;H2;3;M;OB;1;398
ID;H2;3;M;OB;2;398
ID;H2;3;M;OB;3;398
ID;H2;3;M;OB;4;398
ID;H2;3;M;OB;5;996
ID;H2;3;M;OB;6;996
ID;H2;3;M;OB;7;996
ID;H2;3;M;OB;8;996
ID;H2;3;M;OB;9;996
ID;H2;3;M;OB;10;2588
ID;H2;3;M;OB;11;2588
ID;H2;3;M;OB;12;2588
ID;H2;3;M;OB;13;2588
ID;H2;3;M;OB;14;2588
ID;H2;3;M;OB;15;3982
ID;H2;3;M;OB;16;3982
ID;H2;3;M;OB;17;3982
ID;H2;3;M;OB;18;3982
ID;H2;3;M;OB;19;3982
ID;H2;3;M;COB;0;996
ID;H2;3;M;COB;1;996
ID;H2;3;M;COB;2;996
ID;H2;3;M;COB;3;996
ID;H2;3;M;COB;4;996
ID;H2;3;M;COB;5;697
ID;H2;3;M;COB;6;697
ID;H2;3;M;COB;7;697
ID;H2;3;M;COB;8;697
ID;H2;3;M;COB;9;697
ID;H2;3;M;COB;10;299
ID;H2;3;M;COB;11;299
ID;H2;3;M;COB;12;299
ID;H2;3;M;COB;13;299
ID;H2;3;M;COB;14;299
ID;H2;3;M;COB;15;0
ID;H2;3;M;COB;16;0
ID;H2;3;M;COB;17;0
ID;H2;3;M;COB;18;0
ID;H2;3;M;COB;19;0
ID;H2;3;M;EHP2;0;76
ID;H2;3;M;EHP2;1;76
ID;H2;3;M;EHP2;2;76
ID;H2;3;M;EHP2;3;76
ID;H2;3;M;EHP2;4;76
ID;H2;3;M;EHP2;5;93
ID;H2;3;M;EHP2;6;93
ID;H2;3;M;EHP2;7;93
ID;H2;3;M;EHP2;8;93
ID;H2;3;M;EHP2;9;93
ID;H2;3;M;EHP2;10;84
ID;H2;3;M;EHP2;11;84
ID;H2;3;M;EHP2;12;84
ID;H2;3;M;EHP2;13;84
ID;H2;3;M;EHP2;14;84
ID;H2;3;M;EHP2;15;84
ID;H2;3;M;EHP2;16;84
ID;H2;3;M;EHP2;17;84
ID;H2;3;M;EHP2;18;84
ID;H2;3;M;EHP2;19;84
ID;H2;3;M;WB;0;1678
ID;H2;3;M;WB;1;1678
ID;H2;3;M;WB;2;1678
ID;H2;3;M;WB;3;1678
ID;H2;3;M;WB;4;1678
ID;H2;3;M;WB;5;1830
ID;H2;3;M;WB;6;1830
ID;H2;3;M;WB;7;1830
ID;H2;3;M;WB;8;1830
ID;H2;3;M;WB;9;1830
ID;H2;3;M;WB;10;1373
ID;H2;3;M;WB;11;1373
ID;H2;3;M;WB;12;1373
ID;H2;3;M;WB;13;1373
ID;H2;3;M;WB;14;1373
ID;H2;3;M;WB;15;1220
ID;H2;3;M;WB;16;1220
ID;H2;3;M;WB;17;1220
ID;H2;3;M;WB;18;1220
ID;H2;3;M;WB;19;1220
ID;H2;3;M;WPB;0;217
ID;H2;3;M;WPB;1;217
ID;H2;3;M;WPB;2;217
ID;H2;3;M;WPB;3;217
ID;H2;3;M;WPB;4;217
ID;H2;3;M;WPB;5;289
ID;H2;3;M;WPB;6;289
ID;H2;3;M;WPB;7;289
ID;H2;3;M;WPB;8;289
ID;H2;3;M;WPB;9;289
ID;H2;3;M;WPB;10;108
ID;H2;3;M;WPB;11;108
ID;H2;3;M;WPB;12;108
ID;H2;3;M;WPB;13;108
ID;H2;3;M;WPB;14;108
ID;H2;3;M;WPB;15;108
ID;H2;3;M;WPB;16;108
ID;H2;3;M;WPB;17;108
ID;H2;3;M;WPB;18;108
ID;H2;3;M;WPB;19;108
ID;H2;3;M;EHP;0;693
ID;H2;3;M;EHP;1;693
ID;H2;3;M;EHP;2;693
ID;H2;3;M;EHP;3;693
ID;H2;3;M;EHP;4;693
ID;H2;3;M;EHP;5;266
ID;H2;3;M;EHP;6;266
ID;H2;3;M;EHP;7;266
ID;H2;3;M;EHP;8;266
ID;H2;3;M;EHP;9;266
ID;H2;3;M;EHP;10;0
ID;H2;3;M;EHP;11;0
ID;H2;3;M;EHP;12;0
ID;H2;3;M;EHP;13;266
ID;H2;3;M;EHP;14;266
ID;H2;3;M;EHP;15;0
ID;H2;3;M;EHP;16;0
ID;H2;3;M;EHP;17;0
ID;H2;3;M;EHP;18;0
ID;H2;3;M;EHP;19;0
ID;H2;3;S;ER;0;2860
ID;H2;3;S;ER;1;2860
ID;H2;3;S;ER;2;2860
ID;H2;3;S;ER;3;2860
ID;H2;3;S;ER;4;2860
ID;H2;3;S;ER;5;2860
ID;H2;3;S;ER;6;2860
ID;H2;3;S;ER;7;2860
ID;H2;3;S;ER;8;2860
ID;H2;3;S;ER;9;2860
ID;H2;3;S;ER;10;8580
ID;H2;3;S;ER;11;8580
ID;H2;3;S;ER;12;8580
ID;H2;3;S;ER;13;8580
ID;H2;3;S;ER;14;8580
ID;H2;3;S;ER;15;8580
ID;H2;3;S;ER;16;8580
ID;H2;3;S;ER;17;8580
ID;H2;3;S;ER;18;8580
ID;H2;3;S;ER;19;8580
ID;H2;3;S;GB;0;442
ID;H2;3;S;GB;1;442
ID;H2;3;S;GB;2;442
ID;H2;3;S;GB;3;442
ID;H2;3;S;GB;4;442
ID;H2;3;S;GB;5;663
ID;H2;3;S;GB;6;663
ID;H2;3;S;GB;7;663
ID;H2;3;S;GB;8;663
ID;H2;3;S;GB;9;663
ID;H2;3;S;GB;10;1658
ID;H2;3;S;GB;11;1658
ID;H2;3;S;GB;12;1658
ID;H2;3;S;GB;13;1658
ID;H2;3;S;GB;14;1658
ID;H2;3;S;GB;15;1658
ID;H2;3;S;GB;16;1658
ID;H2;3;S;GB;17;1658
ID;H2;3;S;GB;18;1658
ID;H2;3;S;GB;19;1658
ID;H2;3;S;CGB;0;553
ID;H2;3;S;CGB;1;553
ID;H2;3;S;CGB;2;553
ID;H2;3;S;CGB;3;553
ID;H2;3;S;CGB;4;553
ID;H2;3;S;CGB;5;387
ID;H2;3;S;CGB;6;387
ID;H2;3;S;CGB;7;387
ID;H2;3;S;CGB;8;387
ID;H2;3;S;CGB;9;387
ID;H2;3;S;CGB;10;166
ID;H2;3;S;CGB;11;166
ID;H2;3;S;CGB;12;166
ID;H2;3;S;CGB;13;166
ID;H2;3;S;CGB;14;166
ID;H2;3;S;CGB;15;0
ID;H2;3;S;CGB;16;0
ID;H2;3;S;CGB;17;0
ID;H2;3;S;CGB;18;0
ID;H2;3;S;CGB;19;0
ID;H2;3;S;OB;0;133
ID;H2;3;S;OB;1;133
ID;H2;3;S;OB;2;133
ID;H2;3;S;OB;3;133
ID;H2;3;S;OB;4;133
ID;H2;3;S;OB;5;332
ID;H2;3;S;OB;6;332
ID;H2;3;S;OB;7;332
ID;H2;3;S;OB;8;332
ID;H2;3;S;OB;9;332
ID;H2;3;S;OB;10;863
ID;H2;3;S;OB;11;863
ID;H2;3;S;OB;12;863
ID;H2;3;S;OB;13;863
ID;H2;3;S;OB;14;863
ID;H2;3;S;OB;15;1327
ID;H2;3;S;OB;16;1327
ID;H2;3;S;OB;17;1327
ID;H2;3;S;OB;18;1327
ID;H2;3;S;OB;19;1327
ID;H2;3;S;COB;0;332
ID;H2;3;S;COB;1;332
ID;H2;3;S;COB;2;332
ID;H2;3;S;COB;3;332
ID;H2;3;S;COB;4;332
ID;H2;3;S;COB;5;232
ID;H2;3;S;COB;6;232
ID;H2;3;S;COB;7;232
ID;H2;3;S;COB;8;232
ID;H2;3;S;COB;9;232
ID;H2;3;S;COB;10;100
ID;H2;3;S;COB;11;100
ID;H2;3;S;COB;12;100
ID;H2;3;S;COB;13;100
ID;H2;3;S;COB;14;100
ID;H2;3;S;COB;15;0
ID;H2;3;S;COB;16;0
ID;H2;3;S;COB;17;0
ID;H2;3;S;COB;18;0
ID;H2;3;S;COB;19;0
ID;H2;3;S;EHP2;0;25
ID;H2;3;S;EHP2;1;25
ID;H2;3;S;EHP2;2;25
ID;H2;3;S;EHP2;3;25
ID;H2;3;S;EHP2;4;25
ID;H2;3;S;EHP2;5;31
ID;H2;3;S;EHP2;6;31
ID;H2;3;S;EHP2;7;31
ID;H2;3;S;EHP2;8;31
ID;H2;3;S;EHP2;9;31
ID;H2;3;S;EHP2;10;28
ID;H2;3;S;EHP2;11;28
ID;H2;3;S;EHP2;12;28
ID;H2;3;S;EHP2;13;28
ID;H2;3;S;EHP2;14;28
ID;H2;3;S;EHP2;15;28
ID;H2;3;S;EHP2;16;28
ID;H2;3;S;EHP2;17;28
ID;H2;3;S;EHP2;18;28
ID;H2;3;S;EHP2;19;28
ID;H2;3;S;WB;0;699
ID;H2;3;S;WB;1;699
ID;H2;3;S;WB;2;699
ID;H2;3;S;WB;3;699
ID;H2;3;S;WB;4;699
ID;H2;3;S;WB;5;763
ID;H2;3;S;WB;6;763
ID;H2;3;S;WB;7;763
ID;H2;3;S;WB;8;763
ID;H2;3;S;WB;9;763
ID;H2;3;S;WB;10;572
ID;H2;3;S;WB;11;572
ID;H2;3;S;WB;12;572
ID;H2;3;S;WB;13;572
ID;H2;3;S;WB;14;572
ID;H2;3;S;WB;15;508
ID;H2;3;S;WB;16;508
ID;H2;3;S;WB;17;508
ID;H2;3;S;WB;18;508
ID;H2;3;S;WB;19;508
ID;H2;3;S;WPB;0;0
ID;H2;3;S;WPB;1;0
ID;H2;3;S;WPB;2;0
ID;H2;3;S;WPB;3;0
ID;H2;3;S;WPB;4;0
ID;H2;3;S;WPB;5;0
ID;H2;3;S;WPB;6;0
ID;H2;3;S;WPB;7;0
ID;H2;3;S;WPB;8;0
ID;H2;3;S;WPB;9;0
ID;H2;3;S;WPB;10;0
ID;H2;3;S;WPB;11;0
ID;H2;3;S;WPB;12;0
ID;H2;3;S;WPB;13;0
ID;H2;3;S;WPB;14;0
ID;H2;3;S;WPB;15;0
ID;H2;3;S;WPB;16;0
ID;H2;3;S;WPB;17;0
ID;H2;3;S;WPB;18;0
ID;H2;3;S;WPB;19;0
ID;H2;3;S;EHP;0;231
ID;H2;3;S;EHP;1;231
ID;H2;3;S;EHP;2;231
ID;H2;3;S;EHP;3;231
ID;H2;3;S;EHP;4;231
ID;H2;3;S;EHP;5;89
ID;H2;3;S;EHP;6;89
ID;H2;3;S;EHP;7;89
ID;H2;3;S;EHP;8;89
ID;H2;3;S;EHP;9;89
ID;H2;3;S;EHP;10;0
ID;H2;3;S;EHP;11;0
ID;H2;3;S;EHP;12;0
ID;H2;3;S;EHP;13;89
ID;H2;3;S;EHP;14;89
ID;H2;3;S;EHP;15;0
ID;H2;3;S;EHP;16;0
ID;H2;3;S;EHP;17;0
ID;H2;3;S;EHP;18;0
ID;H2;3;S;EHP;19;0
ID;H2;3;L;ER;0;445
ID;H2;3;L;ER;1;445
ID;H2;3;L;ER;2;445
ID;H2;3;L;ER;3;445
ID;H2;3;L;ER;4;445
ID;H2;3;L;ER;5;445
ID;H2;3;L;ER;6;445
ID;H2;3;L;ER;7;445
ID;H2;3;L;ER;8;445
ID;H2;3;L;ER;9;445
ID;H2;3;L;ER;10;1335
ID;H2;3;L;ER;11;1335
ID;H2;3;L;ER;12;1335
ID;H2;3;L;ER;13;1335
ID;H2;3;L;ER;14;1335
ID;H2;3;L;ER;15;1335
ID;H2;3;L;ER;16;1335
ID;H2;3;L;ER;17;1335
ID;H2;3;L;ER;18;1335
ID;H2;3;L;ER;19;1335
ID;H2;3;L;GB;0;420
ID;H2;3;L;GB;1;420
ID;H2;3;L;GB;2;420
ID;H2;3;L;GB;3;420
ID;H2;3;L;GB;4;420
ID;H2;3;L;GB;5;630
ID;H2;3;L;GB;6;630
ID;H2;3;L;GB;7;630
ID;H2;3;L;GB;8;630
ID;H2;3;L;GB;9;630
ID;H2;3;L;GB;10;1574
ID;H2;3;L;GB;11;1574
ID;H2;3;L;GB;12;1574
ID;H2;3;L;GB;13;1574
ID;H2;3;L;GB;14;1574
ID;H2;3;L;GB;15;1574
ID;H2;3;L;GB;16;1574
ID;H2;3;L;GB;17;1574
ID;H2;3;L;GB;18;1574
ID;H2;3;L;GB;19;1574
ID;H2;3;L;CGB;0;525
ID;H2;3;L;CGB;1;525
ID;H2;3;L;CGB;2;525
ID;H2;3;L;CGB;3;525
ID;H2;3;L;CGB;4;525
ID;H2;3;L;CGB;5;367
ID;H2;3;L;CGB;6;367
ID;H2;3;L;CGB;7;367
ID;H2;3;L;CGB;8;367
ID;H2;3;L;CGB;9;367
ID;H2;3;L;CGB;10;157
ID;H2;3;L;CGB;11;157
ID;H2;3;L;CGB;12;157
ID;H2;3;L;CGB;13;157
ID;H2;3;L;CGB;14;157
ID;H2;3;L;CGB;15;0
ID;H2;3;L;CGB;16;0
ID;H2;3;L;CGB;17;0
ID;H2;3;L;CGB;18;0
ID;H2;3;L;CGB;19;0
ID;H2;3;L;OB;0;796
ID;H2;3;L;OB;1;796
ID;H2;3;L;OB;2;796
ID;H2;3;L;OB;3;796
ID;H2;3;L;OB;4;796
ID;H2;3;L;OB;5;1991
ID;H2;3;L;OB;6;1991
ID;H2;3;L;OB;7;1991
ID;H2;3;L;OB;8;1991
ID;H2;3;L;OB;9;1991
ID;H2;3;L;OB;10;5177
ID;H2;3;L;OB;11;5177
ID;H2;3;L;OB;12;5177
ID;H2;3;L;OB;13;5177
ID;H2;3;L;OB;14;5177
ID;H2;3;L;OB;15;7964
ID;H2;3;L;OB;16;7964
ID;H2;3;L;OB;17;7964
ID;H2;3;L;OB;18;7964
ID;H2;3;L;OB;19;7964
ID;H2;3;L;COB;0;1991
ID;H2;3;L;COB;1;1991
ID;H2;3;L;COB;2;1991
ID;H2;3;L;COB;3;1991
ID;H2;3;L;COB;4;1991
ID;H2;3;L;COB;5;1394
ID;H2;3;L;COB;6;1394
ID;H2;3;L;COB;7;1394
ID;H2;3;L;COB;8;1394
ID;H2;3;L;COB;9;1394
ID;H2;3;L;COB;10;597
ID;H2;3;L;COB;11;597
ID;H2;3;L;COB;12;597
ID;H2;3;L;COB;13;597
ID;H2;3;L;COB;14;597
ID;H2;3;L;COB;15;0
ID;H2;3;L;COB;16;0
ID;H2;3;L;COB;17;0
ID;H2;3;L;COB;18;0
ID;H2;3;L;COB;19;0
ID;H2;3;L;EHP2;0;151
ID;H2;3;L;EHP2;1;151
ID;H2;3;L;EHP2;2;151
ID;H2;3;L;EHP2;3;151
ID;H2;3;L;EHP2;4;151
ID;H2;3;L;EHP2;5;185
ID;H2;3;L;EHP2;6;185
ID;H2;3;L;EHP2;7;185
ID;H2;3;L;EHP2;8;185
ID;H2;3;L;EHP2;9;185
ID;H2;3;L;EHP2;10;168
ID;H2;3;L;EHP2;11;168
ID;H2;3;L;EHP2;12;168
ID;H2;3;L;EHP2;13;168
ID;H2;3;L;EHP2;14;168
ID;H2;3;L;EHP2;15;168
ID;H2;3;L;EHP2;16;168
ID;H2;3;L;EHP2;17;168
ID;H2;3;L;EHP2;18;168
ID;H2;3;L;EHP2;19;168
ID;H2;3;L;WB;0;419
ID;H2;3;L;WB;1;419
ID;H2;3;L;WB;2;419
ID;H2;3;L;WB;3;419
ID;H2;3;L;WB;4;419
ID;H2;3;L;WB;5;458
ID;H2;3;L;WB;6;458
ID;H2;3;L;WB;7;458
ID;H2;3;L;WB;8;458
ID;H2;3;L;WB;9;458
ID;H2;3;L;WB;10;343
ID;H2;3;L;WB;11;343
ID;H2;3;L;WB;12;343
ID;H2;3;L;WB;13;343
ID;H2;3;L;WB;14;343
ID;H2;3;L;WB;15;305
ID;H2;3;L;WB;16;305
ID;H2;3;L;WB;17;305
ID;H2;3;L;WB;18;305
ID;H2;3;L;WB;19;305
ID;H2;3;L;WPB;0;506
ID;H2;3;L;WPB;1;506
ID;H2;3;L;WPB;2;506
ID;H2;3;L;WPB;3;506
ID;H2;3;L;WPB;4;506
ID;H2;3;L;WPB;5;675
ID;H2;3;L;WPB;6;675
ID;H2;3;L;WPB;7;675
ID;H2;3;L;WPB;8;675
ID;H2;3;L;WPB;9;675
ID;H2;3;L;WPB;10;253
ID;H2;3;L;WPB;11;253
ID;H2;3;L;WPB;12;253
ID;H2;3;L;WPB;13;253
ID;H2;3;L;WPB;14;253
ID;H2;3;L;WPB;15;253
ID;H2;3;L;WPB;16;253
ID;H2;3;L;WPB;17;253
ID;H2;3;L;WPB;18;253
ID;H2;3;L;WPB;19;253
ID;H2;3;L;EHP;0;1386
ID;H2;3;L;EHP;1;1386
ID;H2;3;L;EHP;2;1386
ID;H2;3;L;EHP;3;1386
ID;H2;3;L;EHP;4;1386
ID;H2;3;L;EHP;5;533
ID;H2;3;L;EHP;6;533
ID;H2;3;L;EHP;7;533
ID;H2;3;L;EHP;8;533
ID;H2;3;L;EHP;9;533
ID;H2;3;L;EHP;10;0
ID;H2;3;L;EHP;11;0
ID;H2;3;L;EHP;12;0
ID;H2;3;L;EHP;13;533
ID;H2;3;L;EHP;14;533
ID;H2;3;L;EHP;15;0
ID;H2;3;L;EHP;16;0
ID;H2;3;L;EHP;17;0
ID;H2;3;L;EHP;18;0
ID;H2;3;L;EHP;19;0
ID;H2;4;M;ER;0;1530
ID;H2;4;M;ER;1;1530
ID;H2;4;M;ER;2;1530
ID;H2;4;M;ER;3;1530
ID;H2;4;M;ER;4;1530
ID;H2;4;M;ER;5;1530
ID;H2;4;M;ER;6;1530
ID;H2;4;M;ER;7;1530
ID;H2;4;M;ER;8;1530
ID;H2;4;M;ER;9;1530
ID;H2;4;M;ER;10;4591
ID;H2;4;M;ER;11;4591
ID;H2;4;M;ER;12;4591
ID;H2;4;M;ER;13;4591
ID;H2;4;M;ER;14;4591
ID;H2;4;M;ER;15;4591
ID;H2;4;M;ER;16;4591
ID;H2;4;M;ER;17;4591
ID;H2;4;M;ER;18;4591
ID;H2;4;M;ER;19;4591
ID;H2;4;M;GB;0;2756
ID;H2;4;M;GB;1;2756
ID;H2;4;M;GB;2;2756
ID;H2;4;M;GB;3;2756
ID;H2;4;M;GB;4;2756
ID;H2;4;M;GB;5;4134
ID;H2;4;M;GB;6;4134
ID;H2;4;M;GB;7;4134
ID;H2;4;M;GB;8;4134
ID;H2;4;M;GB;9;4134
ID;H2;4;M;GB;10;10334
ID;H2;4;M;GB;11;10334
ID;H2;4;M;GB;12;10334
ID;H2;4;M;GB;13;10334
ID;H2;4;M;GB;14;10334
ID;H2;4;M;GB;15;10334
ID;H2;4;M;GB;16;10334
ID;H2;4;M;GB;17;10334
ID;H2;4;M;GB;18;10334
ID;H2;4;M;GB;19;10334
ID;H2;4;M;CGB;0;3445
ID;H2;4;M;CGB;1;3445
ID;H2;4;M;CGB;2;3445
ID;H2;4;M;CGB;3;3445
ID;H2;4;M;CGB;4;3445
ID;H2;4;M;CGB;5;2411
ID;H2;4;M;CGB;6;2411
ID;H2;4;M;CGB;7;2411
ID;H2;4;M;CGB;8;2411
ID;H2;4;M;CGB;9;2411
ID;H2;4;M;CGB;10;1033
ID;H2;4;M;CGB;11;1033
ID;H2;4;M;CGB;12;1033
ID;H2;4;M;CGB;13;1033
ID;H2;4;M;CGB;14;1033
ID;H2;4;M;CGB;15;0
ID;H2;4;M;CGB;16;0
ID;H2;4;M;CGB;17;0
ID;H2;4;M;CGB;18;0
ID;H2;4;M;CGB;19;0
ID;H2;4;M;OB;0;234
ID;H2;4;M;OB;1;234
ID;H2;4;M;OB;2;234
ID;H2;4;M;OB;3;234
ID;H2;4;M;OB;4;234
ID;H2;4;M;OB;5;584
ID;H2;4;M;OB;6;584
ID;H2;4;M;OB;7;584
ID;H2;4;M;OB;8;584
ID;H2;4;M;OB;9;584
ID;H2;4;M;OB;10;1519
ID;H2;4;M;OB;11;1519
ID;H2;4;M;OB;12;1519
ID;H2;4;M;OB;13;1519
ID;H2;4;M;OB;14;1519
ID;H2;4;M;OB;15;2336
ID;H2;4;M;OB;16;2336
ID;H2;4;M;OB;17;2336
ID;H2;4;M;OB;18;2336
ID;H2;4;M;OB;19;2336
ID;H2;4;M;COB;0;584
ID;H2;4;M;COB;1;584
ID;H2;4;M;COB;2;584
ID;H2;4;M;COB;3;584
ID;H2;4;M;COB;4;584
ID;H2;4;M;COB;5;409
ID;H2;4;M;COB;6;409
ID;H2;4;M;COB;7;409
ID;H2;4;M;COB;8;409
ID;H2;4;M;COB;9;409
ID;H2;4;M;COB;10;175
ID;H2;4;M;COB;11;175
ID;H2;4;M;COB;12;175
ID;H2;4;M;COB;13;175
ID;H2;4;M;COB;14;175
ID;H2;4;M;COB;15;0
ID;H2;4;M;COB;16;0
ID;H2;4;M;COB;17;0
ID;H2;4;M;COB;18;0
ID;H2;4;M;COB;19;0
ID;H2;4;M;EHP2;0;65
ID;H2;4;M;EHP2;1;65
ID;H2;4;M;EHP2;2;65
ID;H2;4;M;EHP2;3;65
ID;H2;4;M;EHP2;4;65
ID;H2;4;M;EHP2;5;80
ID;H2;4;M;EHP2;6;80
ID;H2;4;M;EHP2;7;80
ID;H2;4;M;EHP2;8;80
ID;H2;4;M;EHP2;9;80
ID;H2;4;M;EHP2;10;72
ID;H2;4;M;EHP2;11;72
ID;H2;4;M;EHP2;12;72
ID;H2;4;M;EHP2;13;72
ID;H2;4;M;EHP2;14;72
ID;H2;4;M;EHP2;15;72
ID;H2;4;M;EHP2;16;72
ID;H2;4;M;EHP2;17;72
ID;H2;4;M;EHP2;18;72
ID;H2;4;M;EHP2;19;72
ID;H2;4;M;WB;0;1443
ID;H2;4;M;WB;1;1443
ID;H2;4;M;WB;2;1443
ID;H2;4;M;WB;3;1443
ID;H2;4;M;WB;4;1443
ID;H2;4;M;WB;5;1574
ID;H2;4;M;WB;6;1574
ID;H2;4;M;WB;7;1574
ID;H2;4;M;WB;8;1574
ID;H2;4;M;WB;9;1574
ID;H2;4;M;WB;10;1180
ID;H2;4;M;WB;11;1180
ID;H2;4;M;WB;12;1180
ID;H2;4;M;WB;13;1180
ID;H2;4;M;WB;14;1180
ID;H2;4;M;WB;15;1049
ID;H2;4;M;WB;16;1049
ID;H2;4;M;WB;17;1049
ID;H2;4;M;WB;18;1049
ID;H2;4;M;WB;19;1049
ID;H2;4;M;WPB;0;226
ID;H2;4;M;WPB;1;226
ID;H2;4;M;WPB;2;226
ID;H2;4;M;WPB;3;226
ID;H2;4;M;WPB;4;226
ID;H2;4;M;WPB;5;301
ID;H2;4;M;WPB;6;301
ID;H2;4;M;WPB;7;301
ID;H2;4;M;WPB;8;301
